[ 3058567734, 506984521 ]
[ 1412438776, 151822033 ]
[ 938368606, 324010330 ]
[ 131380818, 3650704426 ]
[ 2496550887, 2024744265 ]
[ 1232123528, 402395453 ]
[ 1869237895, 3206790531 ]
[ 2411935623, 366402869 ]
[ 1927399128, 158247498 ]
[ 1196410240, 4163348799 ]
[ 2808395606, 754900696 ]
[ 4111279073, 633111038 ]
[ 3647137739, 2463577906 ]
[ 2224218068, 1009317627 ]
[ 3566801831, 2441660898 ]
[ 1563550995, 1050610584 ]
[ 1095782164, 2504498971 ]
[ 119100669, 1671705558 ]
[ 2966516722, 3336362158 ]
[ 901390853, 3341755738 ]
[ 2784944490, 1140596332 ]
[ 1642284099, 354561434 ]
[ 739226260, 2891333413 ]
[ 3308895586, 3312614645 ]
[ 2905803878, 2672742962 ]
[ 1998232290, 295900960 ]
[ 4071220996, 1954158801 ]
[ 3556628940, 2494554650 ]
[ 3448628718, 867912704 ]
[ 3343895073, 1803891701 ]
[ 363386453, 1009169539 ]
[ 3294166907, 2948703574 ]
[ 1541550287, 340176267 ]
[ 823435244, 2821432011 ]
[ 1500131664, 960919242 ]
[ 1218675181, 3061817767 ]
[ 4007851704, 1413815246 ]
[ 1024831936, 2037849325 ]
[ 2146692175, 699246713 ]
[ 119387000, 3728282883 ]
[ 3230911608, 2668653910 ]
[ 1022428272, 3082694275 ]
[ 3063852300, 2059674974 ]
[ 632042142, 1040153085 ]
[ 2091316914, 1462019076 ]
[ 2308739774, 3084530002 ]
[ 3270522822, 2179434295 ]
[ 2037925887, 981353162 ]
[ 2274462439, 3323231828 ]
[ 2372347871, 4016343338 ]
[ 1249733101, 121994547 ]
[ 2565779155, 588367013 ]
[ 2130632800, 2589356778 ]
[ 3662723633, 3956986396 ]
[ 1186165900, 2317228294 ]
[ 347132652, 370165496 ]
[ 2232528980, 3040067443 ]
[ 1891416088, 1124687170 ]
[ 2279909063, 2343652719 ]
[ 2872434465, 3890376322 ]
[ 2100635843, 2429878070 ]
[ 1460726292, 1850727089 ]
[ 3004402500, 1873303553 ]
[ 1828122034, 2972415417 ]
[ 3408339471, 3382141698 ]
[ 3507234781, 2851250 ]
[ 3932047911, 1192459827 ]
[ 1045645143, 4066150688 ]
[ 2211328026, 150582334 ]
[ 3298663800, 2425199919 ]
[ 2808490973, 608767899 ]
[ 3460982770, 256977868 ]
[ 243121299, 3269209388 ]
[ 3459883830, 3051143985 ]
[ 3962153566, 3793426529 ]
[ 431920388, 2974743944 ]
[ 982634041, 3848300635 ]
[ 2715224235, 1720707716 ]
[ 3219534656, 3145734511 ]
[ 2935898794, 3283425147 ]
[ 842787005, 1293896791 ]
[ 1192396003, 3987534218 ]
[ 1119054453, 2500800093 ]
[ 2509101758, 3829125359 ]
[ 77106556, 3163168984 ]
[ 1280302004, 2511896753 ]
[ 3019802564, 2020535030 ]
[ 4110413994, 1374037234 ]
[ 3619403133, 2733746827 ]
[ 408664397, 1235213630 ]
[ 3122805355, 4208680782 ]
[ 624768471, 784802627 ]
[ 478130087, 1922037301 ]
[ 2354279415, 2418627364 ]
[ 3653523641, 3819858686 ]
[ 2064384936, 1983590076 ]
[ 3638522792, 472868632 ]
[ 4234323959, 2364064476 ]
[ 1405691945, 1422945071 ]
[ 2449397040, 3316091752 ]
[ 3500803862, 1373732481 ]
[ 4230158947, 1146556954 ]
[ 3875062933, 1809901642 ]
[ 664483532, 3669429271 ]
[ 731476061, 3215943716 ]
[ 1420356548, 2113753632 ]
[ 2111193164, 343036744 ]
[ 56822073, 564893846 ]
[ 4239643812, 3155967504 ]
[ 3298944480, 3773705105 ]
[ 1173736981, 3768182349 ]
[ 3914018037, 2456652765 ]
[ 1242210294, 881538996 ]
[ 1794176679, 2356987043 ]
[ 4107493051, 3828376393 ]
[ 272279457, 2606030905 ]
[ 3460910779, 2142287105 ]
[ 2090197507, 1518291449 ]
[ 3822106321, 1347946191 ]
[ 3358758497, 3982986495 ]
[ 176151802, 4219367440 ]
[ 756038267, 1862948053 ]
[ 2933720910, 100628899 ]
[ 3963865160, 1908081829 ]
[ 4073439158, 3455394224 ]
[ 1939051260, 940870061 ]
[ 3368612097, 2290730831 ]
[ 3216414209, 1745609518 ]
[ 197472496, 3119614635 ]
[ 2347854202, 2955027849 ]
[ 2071375509, 3106069334 ]
[ 3097719849, 505161583 ]
[ 4138987383, 1021218232 ]
[ 1248943989, 2275403398 ]
[ 1825704193, 4203007289 ]
[ 3170400871, 593760718 ]
[ 762864249, 3329377133 ]
[ 1623596851, 633097263 ]
[ 1843229357, 2843133351 ]
[ 900419331, 3143860212 ]
[ 3360478694, 1845421560 ]
[ 3678998265, 1104677258 ]
[ 953752381, 3988218002 ]
[ 1728698611, 1318390919 ]
[ 3084998261, 2252555939 ]
[ 2530181413, 1553592920 ]
[ 386309762, 3813471052 ]
[ 4135081449, 3928867540 ]
[ 3955603856, 946998414 ]
[ 18358726, 2003565724 ]
[ 2513988634, 2614879382 ]
[ 2468870744, 1965509019 ]
[ 3635185183, 232634357 ]
[ 2030880866, 2089842499 ]
[ 1147902030, 1320389778 ]
[ 3107920820, 4263124233 ]
[ 2975175187, 3902460770 ]
[ 321493949, 1354275446 ]
[ 1952420276, 133719360 ]
[ 2910805168, 248109265 ]
[ 927026138, 958602374 ]
[ 808043443, 1244083405 ]
[ 3187471791, 1826647393 ]
[ 2184796203, 1174737349 ]
[ 1491367478, 3638122261 ]
[ 1350734897, 922615506 ]
[ 3597175669, 573764887 ]
[ 898666365, 3038291879 ]
[ 1976175135, 3080217536 ]
[ 3418183953, 2218658142 ]
[ 1326949186, 2394612461 ]
[ 1924941157, 4231336291 ]
[ 2391663038, 603397107 ]
[ 3189460616, 2005583184 ]
[ 43717220, 3580953535 ]
[ 4147053254, 422692072 ]
[ 1798999997, 3007949551 ]
[ 1591217298, 23881133 ]
[ 2571469835, 553067356 ]
[ 2779692296, 55494597 ]
[ 1863134275, 1927963632 ]
[ 60592052, 1387843281 ]
[ 2245324417, 2279352919 ]
[ 85013484, 764229260 ]
[ 4034891518, 1126888380 ]
[ 2785897714, 177935263 ]
[ 44115808, 3173228300 ]
[ 122905484, 499615051 ]
[ 3575798605, 878414755 ]
[ 3679689798, 2181896831 ]
[ 1493710925, 754053209 ]
[ 372773029, 4269989400 ]
[ 1716375090, 2094365420 ]
[ 1014041959, 3516095557 ]
[ 3345501321, 766584051 ]
[ 4017641361, 1841869492 ]
[ 2710373610, 210580039 ]
[ 3752246738, 2389733811 ]
[ 70769346, 3539203761 ]
[ 1226444801, 1676690762 ]
[ 2360313738, 3802313694 ]
[ 3725261264, 372166727 ]
[ 1813980143, 970109972 ]
[ 1576492791, 4174490456 ]
[ 984840679, 3511940202 ]
[ 403803396, 1977754586 ]
[ 2694130542, 1002811147 ]
[ 3766141758, 315173799 ]
[ 2043164629, 116152744 ]
[ 2522889837, 1736619831 ]
[ 2278270828, 849086708 ]
[ 4266640213, 3987230066 ]
[ 4271877161, 150373011 ]
[ 4084376939, 42524754 ]
[ 3373223510, 3053831523 ]
[ 1740012704, 27984428 ]
[ 187377496, 3068365126 ]
[ 1148856823, 172108269 ]
[ 2920292594, 944658411 ]
[ 3089179039, 4228166272 ]
[ 626235837, 3771076326 ]
[ 144445650, 609908426 ]
[ 777140104, 3810749590 ]
[ 3098026413, 3380537742 ]
[ 643988515, 4177412907 ]
[ 331222709, 1419068310 ]
[ 352254820, 605801151 ]
[ 3303781735, 1430717553 ]
[ 3792889888, 259515700 ]
[ 4085005821, 2051177929 ]
[ 582283576, 976041342 ]
[ 4208449534, 2584492993 ]
[ 2558562576, 911721941 ]
[ 3257670322, 731097797 ]
[ 1712921229, 3552169908 ]
[ 3549381567, 781201384 ]
[ 1006194419, 3707651216 ]
[ 3024821053, 2560334739 ]
[ 2078502730, 2965931023 ]
[ 3945221704, 1870879563 ]
[ 3415342734, 1325726198 ]
[ 1788973706, 2717348698 ]
[ 1804404301, 2775666278 ]
[ 1581733949, 3638105448 ]
[ 1821582792, 2539020417 ]
[ 512311393, 1643163836 ]
[ 1681804530, 2767581434 ]
[ 3779363231, 1461943757 ]
[ 646700081, 860382692 ]
[ 2527698661, 309158466 ]
[ 636803370, 2941746245 ]
[ 2016207583, 4020520655 ]
[ 693904601, 1836427313 ]
[ 2851282957, 235139050 ]
[ 2589831491, 2171354976 ]
[ 3148020738, 1310184984 ]
[ 1678486621, 477206752 ]
[ 1426723753, 2347805143 ]
[ 2433306703, 1328828452 ]
[ 153198970, 634440124 ]
[ 1003800562, 3646750957 ]
[ 4277412201, 2386943946 ]
[ 974447921, 3816782577 ]
[ 993313427, 3103765818 ]
[ 3426226605, 535203334 ]
[ 2697148386, 818129335 ]
[ 702643361, 3506727065 ]
[ 3714479866, 1830266508 ]
[ 1763487043, 307518612 ]
[ 1016534487, 3912699482 ]
[ 1593468584, 1471811912 ]
[ 539459564, 3634127067 ]
[ 2449036834, 494151228 ]
[ 1667847167, 1697182678 ]
[ 173743407, 1212879648 ]
[ 183789803, 2500352883 ]
[ 1995965124, 3848905753 ]
[ 2200343164, 880405053 ]
[ 2825855009, 2519520271 ]
[ 2270253271, 4197901170 ]
[ 799613264, 149925879 ]
[ 2088745659, 2529901249 ]
[ 1383180474, 3709484588 ]
[ 4009941001, 3062445149 ]
[ 3500583910, 787529382 ]
[ 1310810146, 971785819 ]
[ 2094459775, 3260446147 ]
[ 1909109594, 184767912 ]
[ 3277074933, 2197330894 ]
[ 516410651, 76226751 ]
[ 2423215567, 3525049232 ]
[ 819070907, 3111734319 ]
[ 1620102378, 3478131811 ]
[ 3803357982, 4183772257 ]
[ 1101467334, 45967909 ]
[ 1342802244, 3312483486 ]
[ 1502926351, 123411166 ]
[ 1628016575, 3754838739 ]
[ 118339996, 1772398613 ]
[ 4257919397, 1648745265 ]
[ 1948112839, 3449595175 ]
[ 1911333810, 4093845008 ]
[ 3406497589, 819538092 ]
[ 203103289, 3041929816 ]
[ 2056126949, 86778187 ]
[ 35572578, 2402851259 ]
[ 2681386337, 1577874516 ]
[ 748880468, 519161186 ]
[ 3051845591, 3241307936 ]
[ 1817427288, 1047009781 ]
[ 3038359655, 2972699176 ]
[ 2352578147, 3225682603 ]
[ 1786226470, 2967557676 ]
[ 1615538436, 1281900962 ]
[ 833009878, 1856503439 ]
[ 2531093353, 1563903376 ]
[ 1151992056, 2726830734 ]
[ 429444610, 2619413851 ]
[ 2344783248, 2799914978 ]
[ 2270934883, 3980553812 ]
[ 3694277734, 1972516745 ]
[ 4176416901, 1257133434 ]
[ 1253192223, 3191675160 ]
[ 3997327957, 674598237 ]
[ 2504110458, 560224038 ]
[ 2651197714, 698800344 ]
[ 3344850686, 3425309753 ]
[ 2854486199, 4235798114 ]
[ 249313414, 3514636980 ]
[ 377331912, 3469565773 ]
[ 2818208951, 2554772962 ]
[ 270960830, 3544322224 ]
[ 3202573725, 2853126860 ]
[ 2198459181, 971648075 ]
[ 1857391835, 3218120975 ]
[ 4266833019, 191817386 ]
[ 2271661645, 1464691779 ]
[ 2059219514, 3383024957 ]
[ 3517843211, 3041871355 ]
[ 2842513186, 2669985618 ]
[ 2786748283, 3689984768 ]
[ 1103310941, 1484314957 ]
[ 2428359684, 3062728027 ]
[ 3781189698, 1927758436 ]
[ 3552459126, 4224630858 ]
[ 1312766397, 3010794004 ]
[ 2188649028, 2361200674 ]
[ 3436166361, 2756422697 ]
[ 1647620837, 3072019759 ]
[ 4149290376, 3875625044 ]
[ 1658506619, 1289743826 ]
[ 2247683478, 411232846 ]
[ 1762080406, 1335508678 ]
[ 287767528, 822226121 ]
[ 4291634948, 385766573 ]
[ 3385337720, 2154720388 ]
[ 1991916617, 779707928 ]
[ 284801210, 1650566864 ]
[ 618767764, 3819703126 ]
[ 2618734650, 3311256630 ]
[ 945557153, 2440516502 ]
[ 2741762215, 1523249132 ]
[ 4014878891, 647623071 ]
[ 624940613, 1722083612 ]
[ 1719210211, 3086335663 ]
[ 2451844384, 2268016444 ]
[ 1361825304, 268057836 ]
[ 2393890628, 3235336404 ]
[ 3744938271, 1963791321 ]
[ 3759974616, 2620956176 ]
[ 3241230816, 2340043807 ]
[ 627989330, 3051396604 ]
[ 2700514617, 1659294045 ]
[ 1740982773, 4008548017 ]
[ 1640741313, 1840654516 ]
[ 2467720780, 336444777 ]
[ 1685270516, 3448948143 ]
[ 3536969352, 3719879887 ]
[ 1491857773, 1860714718 ]
[ 2873993876, 1218984487 ]
[ 1770786126, 120989380 ]
[ 269469744, 3498745124 ]
[ 4264143489, 4292041212 ]
[ 1020586596, 3072615369 ]
[ 2914575765, 688042274 ]
[ 4008763358, 1342830098 ]
[ 304508698, 1917633457 ]
[ 616757360, 3315674552 ]
[ 511200089, 3550140944 ]
[ 2172704693, 1476207164 ]
[ 1978779543, 3086081736 ]
[ 261209394, 587486347 ]
[ 2010188492, 600339664 ]
[ 2743425229, 1163189480 ]
[ 3124338308, 878229196 ]
[ 296536021, 2940132912 ]
[ 2286976138, 2896806617 ]
[ 3949109885, 205973830 ]
[ 2184316648, 804351070 ]
[ 1055065698, 672146129 ]
[ 1476894011, 4085077877 ]
[ 3299831645, 1325421688 ]
[ 3636241872, 308914469 ]
[ 723398921, 1115158794 ]
[ 1856459474, 2472143877 ]
[ 2815933944, 1553809105 ]
[ 939015998, 2705170386 ]
[ 3347141354, 3180791937 ]
[ 3757492112, 1348456614 ]
[ 1029875423, 917777024 ]
[ 1627896413, 1175685503 ]
[ 1809325422, 1706257031 ]
[ 2536981609, 250973375 ]
[ 1167096550, 969072686 ]
[ 304111288, 2733011528 ]
[ 408901541, 44578227 ]
[ 2717738050, 2110846543 ]
[ 2112119316, 3657241954 ]
[ 881465962, 2136935345 ]
[ 727056972, 623030390 ]
[ 744651158, 3316754797 ]
[ 670892840, 3226774995 ]
[ 4188426127, 1404837826 ]
[ 2046900359, 3250569167 ]
[ 607352471, 4156595829 ]
[ 2446635387, 2309974094 ]
[ 3520042598, 3925630910 ]
[ 4209671782, 899896702 ]
[ 331328026, 4142051149 ]
[ 3453060664, 4207772771 ]
[ 736145487, 659205412 ]
[ 3362884112, 2464533075 ]
[ 1304365603, 3609309096 ]
[ 2678716113, 809528596 ]
[ 3300461412, 3155902214 ]
[ 1925231896, 4231855883 ]
[ 846291175, 2648861746 ]
[ 3667274287, 643287146 ]
[ 4022658282, 2839514609 ]
[ 2042848669, 633194602 ]
[ 3680429379, 4071755506 ]
[ 3598143542, 3044773649 ]
[ 65083383, 3951273503 ]
[ 2229888895, 2224896609 ]
[ 512693863, 1076941901 ]
[ 3030399804, 1422690160 ]
[ 922056827, 2751592653 ]
[ 3380712218, 310289498 ]
[ 515126818, 3380108423 ]
[ 1874430608, 3093870279 ]
[ 931676109, 4248352920 ]
[ 883927445, 3420472732 ]
[ 361139439, 3999002513 ]
[ 567924849, 2233493750 ]
[ 4040608597, 2630945806 ]
[ 1555534127, 2446548883 ]
[ 4112320799, 108758617 ]
[ 2129650869, 3249560343 ]
[ 572627435, 3900157060 ]
[ 174349969, 850250898 ]
[ 3908005079, 223647949 ]
[ 3060916790, 4163682601 ]
[ 3534135497, 2264532956 ]
[ 4222829046, 1165064721 ]
[ 990900374, 932643762 ]
[ 4167545477, 3501317276 ]
[ 2086894369, 2370188611 ]
[ 4244675294, 2925078254 ]
[ 369548648, 532307739 ]
[ 587296612, 4156183363 ]
[ 879973931, 2436874487 ]
[ 1350133737, 4035360108 ]
[ 3356939141, 2019490682 ]
[ 2244362502, 3531098607 ]
[ 4099382001, 2547764041 ]
[ 3024410347, 824893838 ]
[ 3990087797, 1012174393 ]
[ 1280572206, 1834490604 ]
[ 4158209431, 1265701481 ]
[ 2519421228, 397387006 ]
[ 1000650101, 4219905524 ]
[ 3928440116, 1114679648 ]
[ 4123985040, 3477856536 ]
[ 3846474062, 654810495 ]
[ 906321270, 3234376638 ]
[ 3050978254, 2788787764 ]
[ 1228635266, 492620707 ]
[ 1273324058, 2057504116 ]
[ 988499140, 555246969 ]
[ 2194491949, 2986744225 ]
[ 4138592716, 791378248 ]
[ 776719872, 318648087 ]
[ 4041825984, 694887781 ]
[ 2643254627, 2636652889 ]
[ 2776295041, 3554922516 ]
[ 2028403534, 1075754671 ]
[ 2334674591, 2474367375 ]
[ 2259222508, 284731879 ]
[ 3720477999, 2407961861 ]
[ 3189281608, 2669706264 ]
[ 1730984570, 479447227 ]
[ 3119284886, 311562178 ]
[ 1375011822, 3407841514 ]
[ 4264899037, 1608004720 ]
[ 2786224095, 3089743823 ]
[ 2931819276, 4253162625 ]
[ 1192270385, 464911836 ]
[ 1495471848, 3149177303 ]
[ 3471942551, 1840702383 ]
[ 333574769, 3058430089 ]
[ 470021937, 3020915186 ]
[ 3637304979, 1366230957 ]
[ 2823357527, 2177169864 ]
[ 2125881597, 2545051637 ]
[ 2717921370, 511162751 ]
[ 3659745580, 1019477824 ]
[ 4005272530, 2160126059 ]
[ 2492894489, 2864359392 ]
[ 3961316161, 3920165067 ]
[ 2901000609, 1716512013 ]
[ 1039360675, 1297839236 ]
[ 895344486, 2303562980 ]
[ 2050548220, 2928867754 ]
[ 2982889256, 3393162488 ]
[ 201484601, 1372740667 ]
[ 661183359, 932717415 ]
[ 4204509973, 1537668657 ]
[ 450256042, 1643685698 ]
[ 1820935576, 738646515 ]
[ 3784498486, 3138573790 ]
[ 4215827040, 1857681519 ]
[ 4277880240, 4179790181 ]
[ 1451610528, 1513932091 ]
[ 1227361282, 2060836173 ]
[ 1975220603, 1976183403 ]
[ 1738364147, 2767160019 ]
[ 4211609028, 1526592364 ]
[ 2792261939, 3811837471 ]
[ 542547995, 3146996525 ]
[ 82891125, 1900894824 ]
[ 272673974, 3592143036 ]
[ 4034726514, 3894740303 ]
[ 1579824611, 821080996 ]
[ 2562397767, 1680742775 ]
[ 3324284606, 443930079 ]
[ 3737250580, 2542218994 ]
[ 3849288670, 388538692 ]
[ 256696603, 2136816590 ]
[ 3053133020, 1618269372 ]
[ 4290156757, 2547695167 ]
[ 516754628, 823237194 ]
[ 1224782059, 1540958893 ]
[ 1635000881, 4195132150 ]
[ 3145693843, 3682412213 ]
[ 886616049, 1154160691 ]
[ 483705076, 2247259274 ]
[ 1411412808, 2221576024 ]
[ 2714576788, 1536379248 ]
[ 2866461669, 3990633777 ]
[ 1184421503, 2304493547 ]
[ 389029026, 977025886 ]
[ 1653506512, 3719978324 ]
[ 2079050835, 2426780610 ]
[ 614685209, 2251457780 ]
[ 2497922268, 3354683485 ]
[ 4125284283, 2830774137 ]
[ 20923043, 701198823 ]
[ 3659568044, 2080776841 ]
[ 992453404, 1565470268 ]
[ 2344295691, 4111151916 ]
[ 2652710084, 2572600707 ]
[ 1294990827, 4285508798 ]
[ 995880730, 2219382290 ]
[ 439744988, 3288789212 ]
[ 642660787, 3999631821 ]
[ 3091934732, 814598433 ]
[ 301881960, 3123420794 ]
[ 3551661375, 2900340411 ]
[ 553346824, 1137565312 ]
[ 1901440166, 152043766 ]
[ 846847842, 2453744393 ]
[ 3263631262, 3590924341 ]
[ 1018922394, 3624437789 ]
[ 1320569894, 2767720730 ]
[ 3400885161, 3874772294 ]
[ 1441611319, 4038842948 ]
[ 2203415618, 2215046140 ]
[ 3758425294, 3984377766 ]
[ 2006331713, 506612339 ]
[ 3785554174, 215577241 ]
[ 3224369836, 4033604915 ]
[ 1625228006, 1860325167 ]
[ 3322073254, 3567100023 ]
[ 3279093541, 2903771185 ]
[ 3403343758, 3880376755 ]
[ 3444394203, 3770926873 ]
[ 2670475454, 1249865969 ]
[ 1343503626, 1578522547 ]
[ 4000247024, 3517197597 ]
[ 1400992737, 2526605625 ]
[ 3981036153, 312500687 ]
[ 127918164, 1901535305 ]
[ 2237888456, 512839322 ]
[ 3935792617, 3726028585 ]
[ 3602634117, 524187695 ]
[ 2994544303, 3770122200 ]
[ 975819254, 1260361213 ]
[ 4119174274, 1982167723 ]
[ 2280047117, 4094295287 ]
[ 2909785219, 1786829789 ]
[ 2971329796, 4156922306 ]
[ 686878851, 3059729237 ]
[ 4099802656, 1365793005 ]
[ 2268030328, 1644509785 ]
[ 2813471346, 2887611067 ]
[ 542688270, 3306103260 ]
[ 2613178332, 3299001933 ]
[ 3772303553, 4046740835 ]
[ 2795255316, 1529639422 ]
[ 1514491631, 1575890717 ]
[ 701229407, 1974398152 ]
[ 2812796236, 3280627091 ]
[ 3935145132, 1626960672 ]
[ 1948178436, 2777515172 ]
[ 177379183, 3876104339 ]
[ 2311900761, 362626658 ]
[ 595404943, 4038113909 ]
[ 3305778716, 4108029155 ]
[ 481833133, 1727867163 ]
[ 1331614273, 3890368849 ]
[ 910643052, 76791464 ]
[ 2599800134, 2994422772 ]
[ 3213654439, 896152405 ]
[ 2301582600, 1430815041 ]
[ 2389155348, 4120008244 ]
[ 1149895285, 968496083 ]
[ 4158031050, 3583265350 ]
[ 1110772746, 1905482064 ]
[ 1904898663, 2601320384 ]
[ 4087227040, 441867588 ]
[ 2905526050, 1667550004 ]
[ 435142426, 2682196006 ]
[ 2041434444, 2650734972 ]
[ 1747450884, 1639917565 ]
[ 2067231923, 3936803410 ]
[ 2580566926, 3560811578 ]
[ 2659090568, 743373196 ]
[ 3911797004, 2248722374 ]
[ 3271321940, 2372617828 ]
[ 2407731445, 4241265565 ]
[ 3898739085, 1771786232 ]
[ 125166597, 2895436600 ]
[ 292062718, 1019367704 ]
[ 555378298, 1381603732 ]
[ 164608155, 3835541392 ]
[ 4286366718, 1954123571 ]
[ 3410300017, 3632045128 ]
[ 2005202720, 3066845548 ]
[ 453088649, 482131521 ]
[ 19982952, 4255088224 ]
[ 762257728, 1651968105 ]
[ 3749600461, 1744928154 ]
[ 1069659596, 3872953123 ]
[ 3754474280, 1196966288 ]
[ 2798659169, 1690150871 ]
[ 1451634873, 565177971 ]
[ 2574452109, 1030434679 ]
[ 2190321643, 3734250927 ]
[ 3445289896, 4151317520 ]
[ 1334966419, 2948460916 ]
[ 2292603086, 3204710278 ]
[ 2936187636, 3724352480 ]
[ 3040561439, 1962993946 ]
[ 2863944770, 221633065 ]
[ 2062972243, 3528829488 ]
[ 2633600768, 2094072589 ]
[ 3837822559, 2076500718 ]
[ 212478342, 3355847180 ]
[ 2693669193, 307829357 ]
[ 2116803192, 322568544 ]
[ 2665244463, 3905633591 ]
[ 1631285728, 2457259674 ]
[ 1202465184, 3214447659 ]
[ 3999580212, 3509150361 ]
[ 2914058618, 4194585421 ]
[ 336777876, 2075936620 ]
[ 1296527193, 3274156801 ]
[ 1049244697, 2172565245 ]
[ 4101478530, 111353653 ]
[ 3097724522, 4051187868 ]
[ 3584982204, 2088893544 ]
[ 3237698012, 220608096 ]
[ 1346871423, 813423948 ]
[ 70100420, 3872092094 ]
[ 3511387362, 905142177 ]
[ 1935356052, 1858804132 ]
[ 3490961472, 3380473647 ]
[ 1500027990, 3281312035 ]
[ 3416003404, 2996513627 ]
[ 1493495346, 4252507779 ]
[ 1264018981, 3508634668 ]
[ 2135179238, 18634978 ]
[ 1687260429, 3533388730 ]
[ 1237678742, 3896106678 ]
[ 1252825787, 1492864407 ]
[ 2539845595, 3620409521 ]
[ 20322131, 800884227 ]
[ 2799554299, 1507088536 ]
[ 1439893735, 3995845244 ]
[ 396454949, 4125395721 ]
[ 3976041074, 173586641 ]
[ 2576587486, 1778987219 ]
[ 2117914639, 3019806296 ]
[ 3737589075, 220787178 ]
[ 2596861152, 2283839648 ]
[ 3694430413, 3044808780 ]
[ 3601673682, 3881071691 ]
[ 3399572440, 558461082 ]
[ 2379005951, 2166386630 ]
[ 952360178, 1734593737 ]
[ 403882180, 1862955575 ]
[ 1955053447, 2311394778 ]
[ 2538086909, 326171381 ]
[ 1897479700, 4284286226 ]
[ 1178681331, 4223758809 ]
[ 2891165997, 1551759008 ]
[ 2826646856, 286871918 ]
[ 1000689336, 4171453157 ]
[ 3682418853, 1855899775 ]
[ 2886819865, 2514959075 ]
[ 2917365974, 3199311602 ]
[ 1744505710, 1509270159 ]
[ 3398288005, 1571458561 ]
[ 3333161563, 927896110 ]
[ 1913849313, 3978237662 ]
[ 2264467197, 494450146 ]
[ 2248261189, 3955211215 ]
[ 2913461002, 3593716652 ]
[ 3959360699, 230346966 ]
[ 401144427, 1533765727 ]
[ 945926389, 926434646 ]
[ 625941403, 3951316368 ]
[ 9763569, 1352315391 ]
[ 2001191713, 4209822804 ]
[ 1932195607, 3029740067 ]
[ 2452126391, 53847775 ]
[ 1546662333, 578142969 ]
[ 3124909369, 584941079 ]
[ 603322988, 3828997528 ]
[ 1118086990, 3415481981 ]
[ 2471029179, 889531191 ]
[ 1834762775, 3234850011 ]
[ 2790897981, 3503377838 ]
[ 3686968281, 2145674191 ]
[ 1926280305, 2831232037 ]
[ 2418607179, 3231322886 ]
[ 530029883, 1191612520 ]
[ 3221377934, 2523302718 ]
[ 401188245, 3877618091 ]
[ 3808542809, 3541596124 ]
[ 3903943901, 2423767891 ]
[ 2498924125, 3699337612 ]
[ 858631335, 2187328526 ]
[ 2529311092, 3741355650 ]
[ 3329275640, 423265135 ]
[ 1812103749, 1642224602 ]
[ 909961582, 1221029453 ]
[ 2507280341, 1825734738 ]
[ 3971378766, 727584750 ]
[ 3515511998, 380945899 ]
[ 4129424716, 3458113442 ]
[ 1828580452, 4088543110 ]
[ 2242571569, 4003131246 ]
[ 3631639902, 2005258912 ]
[ 2961945365, 370042718 ]
[ 519884539, 3331722742 ]
[ 333900955, 1446468770 ]
[ 3844687873, 701412081 ]
[ 238363657, 3958554407 ]
[ 333678644, 1273483661 ]
[ 3308456214, 2219248782 ]
[ 385879109, 796336064 ]
[ 814225489, 4243224445 ]
[ 2016771830, 38693228 ]
[ 3560251778, 2580664669 ]
[ 3864773073, 901834265 ]
[ 2033847693, 1054285632 ]
[ 3351237237, 652410681 ]
[ 1153840090, 982908785 ]
[ 2760875362, 3331930183 ]
[ 457593641, 3752888173 ]
[ 938932197, 198162350 ]
[ 4054763573, 4210466487 ]
[ 2883108488, 1670413516 ]
[ 1938652688, 3741316030 ]
[ 7671422, 1178550108 ]
[ 628654206, 1813858058 ]
[ 4273949991, 1880388969 ]
[ 3840343682, 2149089002 ]
[ 2857365917, 2582076308 ]
[ 1430810062, 2451360784 ]
[ 4255357923, 2409977153 ]
[ 4235838280, 3090045664 ]
[ 841763464, 3041989590 ]
[ 511160350, 1135608162 ]
[ 2548969567, 2772472351 ]
[ 2226970082, 1336027964 ]
[ 3319208382, 2746301308 ]
[ 2836147610, 4122809142 ]
[ 2731289219, 4137394717 ]
[ 1725187029, 3292242280 ]
[ 1480951464, 434124501 ]
[ 1281087143, 3559661171 ]
[ 3319681867, 3900697193 ]
[ 4034950434, 376796318 ]
[ 3019398323, 209884854 ]
[ 4227926382, 701499457 ]
[ 1952905372, 12539744 ]
[ 1305826014, 4019873235 ]
[ 3515884985, 2283752072 ]
[ 1230909250, 2021470716 ]
[ 55861713, 3705320134 ]
[ 3759853349, 383143480 ]
[ 3249162065, 2942353223 ]
[ 1422144903, 2644063869 ]
[ 1202383883, 700321403 ]
[ 2937669228, 3922599792 ]
[ 3906600259, 278810143 ]
[ 611581446, 1473209204 ]
[ 402343662, 3797070572 ]
[ 2571098947, 3911097588 ]
[ 1591465439, 3215118648 ]
[ 2051049017, 3348446587 ]
[ 905722079, 1963593321 ]
[ 2164411226, 2358804971 ]
[ 3203537646, 3712127035 ]
[ 1071814115, 2788216860 ]
[ 3614313455, 786194475 ]
[ 1247027686, 2172724954 ]
[ 3475503687, 1383852019 ]
[ 3452872991, 564181524 ]
[ 3134761011, 3569179277 ]
[ 3570655703, 3483541503 ]
[ 1135681555, 1312453644 ]
[ 2332436035, 533877030 ]
[ 1749727435, 2225095248 ]
